"salary"
4510
6410
3794
2598
2063
2569
5705
623
193
2350
440
5053
1624
2990
11995
6434
4005
216
60
4569
1497
845
1642
4194
1201
2438
6019
2007
6171
1195
1355
3144
1999
4327
2717
2331
2662
862
8748
3127
2985
1520
337
5748
22
5496
488
1119
8230
9918
1945
1907
9198
7702
2447
2422
522
1188
2655
441
1701
132
1197
1638
698
665
1400
2209
1794
1106
3333
916
3494
167
1591
2786
2661
3219
104
1481
54
1287
1452
9703
1455
1877
2619
2225
12171
187
6111
11789
4713
847
4528
1497
117
1586
793
1594
1761
4637
3193
6357
1584
2753
121
197
3534
3613
36
1090
2384
468
1951
3338
2174
3324
1323
8405
5045
5256
1265
2898
1382
1478
1546
4487
1208
9985
5088
1173
1391
153
1345
4154
4204
2289
1703
64
1353
2484
7274
2420
3252
1273
4499
2946
70
1713
3049
6169
1697
6679
2305
96
2109
2407
14422
12607
1423
535
1302
2758
2662
1667
228
1855
7598
2009
2264
2476
1350
874
122
2109
12550
4595
7999
992
1639
2662
8364
1900
1577
9023
5307
1577
1833
1262
6409
3188
442
3675
1606
6
6809
919
164
2275
4477
3848
4275
3155
7061
1154
1503
3613
11250
3174
1796
3415
8154
77
4309
384
1871
3401
2794
3485
3848
4361
215
3697
5171
3374
767
4571
527
3723
1153
1394
1628
1927
4146
493
2514
505
1306
1476
58
651
1073
1863
848
3283
5596
213
6913
1308
259
3806
1284
1505
1180
602
524
3250
5351
2825
6360
1275
1982
1202
249
678
416
2338
4257
6142
1972
86
2064
1926
2210
1626
366
2262
2190
1967
4310
4279
2830
2718
51
2667
2390
7947
2596
3115
2609
165
3189
2329
6614
10997
5185
1862
2559
1120
7430
853
4696
1812
7228
2153
2168
3026
4845
5877
2688
194
4304
2675
141
577
3763
2377
1811
1566
3630
1383
391
1069
2156
1379
1793
7458
2735
5971
2153
507
1352
3975
1592
9987
6968
536
5104
5078
3183
42
1354
2065
599
5617
1947
2579
1251
1256
2057
3241
3204
1560
1478
5225
934
6451
1247
2661
1160
922
3821
1475
2169
1474
746
6383
3120
1742
791
806
1071
3066
67
2500
1980
1405
4814
1596
3819
2410
1884
382
2148
2375
2343
2138
3744
3365
2301
1292
163
281
1066
240
6932
3455
3170
3325
2394
2502
4391
3176
5532
2135
390
644
2677
580
1354
236
1383
1569
690
8117
149
2218
117
3756
570
8793
1438
4394
1809
3663
5200
1304
2005
1830
804
869
544
5775
2150
1958
1490
3543
1531
7396
1898
7301
1686
2081
2861
2766
375
964
2004
2183
7069
5927
2832
1810
5278
2163
3392
1642
9505
6559
5920
4744
1793
139
3587
115
53
1667
2265
158
1707
798
1027
101
236
508
3117
2581
70
3077
12240
62
7545
1301
969
1531
99
1417
2175
2034
2816
2
4328
466
2549
541
5895
86669
417
86
2630
3151
2840
1327
1305
9738
2559
8944
1682
3245
194
42
676
795
1176
2444
961
371
127
3522
1170
206
4349
2411
2508
2252
9438
2502
4859
7880
2057
3986
2052
3016
2013
933
3014
5215
4226
566
1245
92
2994
4199
11065
6044
4358
1419
703
397
5974
2225
1942
3062
1795
921
5815
205
840
2026
2672
1412
644
3039
3702
3970
26
1690
312
407
1361
2558
6160
2561
179
2694
5691
1837
3233
1169
10066
3142
460
97
4468
2959
2893
1447
1680
4288
587
5252
1934
1958
1833
444
7466
963
2837
4321
7745
3622
5476
1362
110
6507
1724
859
3585
4303
7064
1670
3243
40
3021
1134
1715
2941
9473
2680
1478
1386
231
4614
1548
1442
697
8797
4429
1607
2485
2776
4914
2403
5291
701
1521
1732
2226
6705
4907
6966
90
4773
647
2041
2899
945
2396
541
1201
1178
834
750
650
3561
1727
738
2015
3075
2809
4242
1183
1615
3416
1666
1273
4052
1037
3151
2103
2102
4439
5731
3622
710
1587
4271
3374
2207
2576
330
897
6067
8071
3422
940
5478
384
2231
2655
2572
3560
3702
1902
300
1005
5342
1200
1783
2704
344
3823
3249
6049
1107
4562
21
11269
8264
919
2076
5031
1128
3532
4996
7683
3531
1088
2701
2225
3358
3746
1128
4613
2866
5260
2580
1266
5174
149
1786
4400
21707
1587
1694
7379
7146
1776
4458
7281
6887
2123
508
2197
1715
1893
2244
2997
560
7006
3705
8092
2426
5876
336
917
10361
220
1471
2584
2629
2506
3124
2609
2950
15509
221
4118
5386
3453
2037
4132
2142
636
3085
137
293
236
3022
12991
3494
5458
5908
758
1006
1478
7745
1820
171
10470
6454
5282
4294
3590
2774
11000
4959
4072
2280
5963
4621
1940
2303
111
5415
1793
7033
1678
2174
1508
7400
7323
7087
4799
3498
80
1135
334
3153
6080
1275
8684
1030
254
2192
2091
3941
6360
303
3818
1220
6230
363
2704
1045
3015
1114
756
8970
4541
2028
5397
1616
8045
3506
6131
4257
3705
5601
423
3363
1501
2046
4342
186
1333
7023
2629
1354
1480
32360
425
2586
4212
1413
1100
1770
2176
354
1942
712
16568
2719
4026
2560
2399
6559
2610
7016
560
7634
1033
4487
183
3514
407
2248
1268
3079
1787
2370
3549
247
9143
256
900
2307
4645
2228
1557
7007
754
366
3407
1477
3243
2956
3115
78
311
2181
1400
1872
4059
1266
2878
1738
2900
5509
912
1399
635
5520
2433
3986
206
2878
1919
1397
1443
1444
1025
3789
1427
6730
2413
2809
736
3880
8023
3294
3147
1266
7793
4943
4218
1251
2989
3532
7239
2627
361
1552
1631
1558
4198
1082
2597
1585
17
1953
572
1048
2205
6508
898
2265
12263
2329
1258
138
1744
3676
3449
9735
45
10850
456
1791
988
2760
4866
2655
1129
5831
206
2825
1403
193
5602
106
3874
5244
623
9926
6229
349
3063
316
9951
1664
1442
1059
1321
5447
3984
3906
2252
3117
2985
1466
6825
2026
458
3114
1474
3047
239
448
168
4636
1187
2031
1651
54
2086
4520
2676
4655
1505
1336
4275
259
984
126
5207
1905
1759
3058
1276
2712
2000
4438
3462
2714
3287
85
1539
4632
1177
635
1436
1762
3121
2229
721
1261
2155
879
3610
4352
1034
611
2073
1387
1488
9691
3138
5454
6186
1268
4635
3842
1212
2965
2198
1759
914
2691
5860
7567
754
3867
1236
7600
3496
1437
1014
3177
1552
679
40
4001
1341
2921
3396
2542
1258
1713
1851
3236
1505
2332
141
856
248
5409
4799
84
4279
5620
1970
2048
515
12525
3959
6431
3533
1509
9378
888
3274
9990
1870
998
5194
3642
1275
2373
5465
5618
2852
1132
1425
4984
7822
3096
4127
3515
1992
581
3459
2067
392
1204
1573
3250
2463
1334
4501
2116
3627
1016
2586
2332
2828
5800
1627
2209
6572
1435
2680
1946
7009
7588
212
4403
5683
548
1689
3785
6664
564
2207
3176
5997
3107
3088
587
5969
4470
4770
1267
2876
1570
1443
7552
942
359
13390
796
176
4746
10029
4645
4403
2294
4807
1522
246
1512
291
987
2636
6117
7822
627
6326
1390
1571
1152
4806
396
1569
1626
2108
1244
2886
1466
1689
3387
3239
6586
4370
3056
1951
6650
1164
5510
608
1565
2855
1048
1592
611
387
690
1603
1978
3421
1813
2527
2582
1664
3958
886
5433
2627
478
1130
2854
1594
670
2477
146
453
1921
2148
3720
225
219
3254
4464
5990
4902
4554
4404
1912
1557
236
1403
6920
318
895
2371
2405
133
1085
8591
3798
5185
236
3470
1629
2834
2776
2014
1769
6135
1116
2137
5123
6758
228
736
5534
2365
978
945
3367
7561
1620
7729
1611
1008
69
21200
1172
671
623
1316
2324
2528
515
4432
1045
1688
3443
6579
3509
2508
107
2630
102
1966
9977
3903
5496
3424
2613
1443
4414
2394
1685
1375
195
1847
3015
10499
5243
14332
7131
2638
6556
1142
632
3594
2063
1508
4672
4413
2010
6818
319
3812
3379
3049
11830
4235
1864
122
7988
1189
115
3802
2814
8421
1784
1741
1752
1268
3703
804
1349
170
1555
1912
4710
1226
2090
1578
3062
1944
7706
4234
1042
6203
4773
5422
5771
1703
179
3005
3543
7596
7726
5580
5552
261
1437
1641
389
12340
2261
10559
2307
4995
8582
4459
6192
404
1370
10043
9661
3129
7290
1499
1956
8918
1422
104
6849
2036
6188
251
2123
3585
3328
84
2992
6307
1547
179
728
2148
333
480
1549
657
4112
5465
2300
7346
2686
105
1414
3428
1711
207
93
4138
9937
987
2163
4745
3105
1725
1755
11355
5514
1050
2173
7307
3190
3804
1408
1083
2535
2296
5293
5287
92
4032
1471
1108
10879
1761
2827
1245
1432
493
1921
444
9850
846
17755
6462
286
1525
10594
18
2302
727
6616
5074
2157
2233
5350
3194
1746
3025
1113
491
456
3407
7617
120
2381
39850
1547
3769
2067
173
3320
9247
3241
1467
2641
1898
3109
23953
5363
2577
303
7442
6534
2507
2670
2003
3054
2175
1749
1679
2222
4073
2684
3523
1909
4016
2760
1687
810
4166
1435
4545
177
1847
2140
2014
5458
2012
1157
1200
26009
2723
6145
393
136
908
3400
2456
676
10281
4634
3334
4762
3405
7868
5819
726
630
1989
3878
5942
2806
9988
2356
6304
2142
413
2433
904
4959
2987
3099
2593
2607
9526
3305
11128
4838
1600
6869
958
4886
4060
104
98
1136
6751
2674
2969
988
2283
2147
5549
872
3323
2156
801
1404
2257
7627
1487
901
4574
3556
2338
2879
5713
21
2854
1317
3670
2962
872
1157
2467
3940
2048
1163
1392
2908
914
5495
1621
837
4831
1302
5432
10054
3550
1890
3797
1412
3919
550
10685
5741
3023
6898
4259
870
4623
2394
3507
3835
11961
2818
4601
183
1372
1173
1872
1440
4974
1063
258
68
3815
2191
780
387
152
453
4935
2649
1933
457
1629
5056
176
619
6602
1847
3693
1368
4718
843
261
2231
1346
729
2036
97
2199
817
8025
6605
3508
1955
605
1809
717
3510
7582
1965
3304
5880
3692
5433
4177
2641
2577
6984
550
1268
1859
6772
2052
4353
6062
6902
3636
1631
740
2419
6156
178
920
2706
3984
3137
64
2264
4644
2152
4366
8757
1250
1726
3035
2266
700
2202
112
7681
6947
5650
916
11272
1493
164
4097
2270
11452
934
8487
6637
1772
812
1167
1606
387
4528
2784
4346
1559
1779
3502
1343
3732
1771
5153
4445
960
4736
1595
395
6244
991
3845
2124
2362
2399
2138
2788
14829
312
2461
2826
2393
667
719
1394
2337
2577
1145
3035
5660
4635
6949
2775
2624
2193
2942
2992
2757
1156
687
2039
2196
5325
3891
1590
1621
6303
3959
1126
3049
3828
2877
1840
622
7012
1054
1258
3334
317
4962
2559
6637
2414
7352
1029
2263
5281
1796
4726
1778
8768
1641
459
1923
1383
998
2605
2492
28015
3403
5373
1141
358
2320
1746
3098
7621
12114
1155
2505
30
4124
4966
3337
1466
753
10052
661
1697
2642
8557
10255
1749
1967
3384
1555
4087
755
1099
3773
2583
98
234
1549
511
176
206
1508
1439
13
1250
5696
4080
2439
5033
5991
102
9563
5764
563
3144
2357
3386
2917
1768
4848
2505
1294
3351
1868
3375
1385
3380
1356
2784
6077
13
320
574
5401
6979
5874
1439
1646
5001
3673
6995
1450
1947
1099
9959
1425
2521
136
2682
4038
2763
1436
6148
14
2078
955
2617
613
9068
1908
2637
3665
1734
9381
2673
1187
1857
3178
5013
5907
2226
730
3300
4580
6017
1248
7260
130
166
6516
3874
3926
5189
6708
1176
1448
555
1262
9128
100
5534
3432
712
5220
383
2396
3284
1417
1091
1624
2761
1884
46
1070
1417
426
5190
1196
5283
9338
2229
1759
2997
1437
3037
2429
7158
2436
267
3091
1392
5123
5465
311
1264
2133
1688
2449
2935
7386
3498
320
798
4804
4324
2812
4022
2118
4437
1457
5220
1729
152
2738
373
3100
1457
1380
1846
5016
142
3161
4179
2331
1708
1876
4161
5590
26
2149
6369
3043
3765
4258
1973
1565
3525
3498
5455
979
4384
2006
303
625
1322
10007
2616
10822
3241
149
158
6302
12217
775
4168
2708
2492
1623
1788
2531
737
607
1060
2193
3876
8567
1906
8160
139
44
3832
3795
6439
7101
3278
3170
1047
1178
6514
5786
3108
852
1345
3618
5852
8617
18645
2928
192
3140
3636
4615
2979
4414
7971
862
2140
1785
2338
2653
2231
1271
104
1181
3224
2349
1124
3559
1659
2693
5913
3518
5091
1218
7323
1795
8770
32
2252
132
4162
2378
2536
1033
2020
2515
4810
1045
3859
4814
6561
1065
306
3089
2236
624
3361
3617
1794
1775
4030
5598
11113
3697
994
48
2549
764
1210
251
5570
8706
4299
672
1677
1575
3657
3446
4012
1638
9436
9978
380
7517
3
1344
4120
88
1036
1470
17827
4269
2387
1365
2921
795
1479
52
5026
3149
2050
1426
5249
2695
3656
2645
131
4743
1901
4055
2889
5408
4406
5031
1680
4284
238
244
247
206
2160
2244
3197
8477
1603
2222
1638
9547
3524
2074
859
297
5127
75
1109
1898
3482
3481
998
833
1714
1369
2225
1109
8720
2797
2522
3459
556
3182
2862
1460
2363
5292
3356
3752
2752
1473
4759
7499
4793
4039
3317
2185
1156
3457
3724
3215
1700
761
1136
1928
1211
1440
7243
2088
7413
4756
2348
210
6982
6495
3124
1465
1427
18
465
1979
3275
311
4821
1549
4709
2778
3019
346
4637
2241
3067
1058
2703
16987
5660
3868
3753
768
2899
2393
3257
1391
4405
3446
4185
1355
6419
5241
3692
3925
1467
7454
4089
1407
4840
6332
2032
394
7197
138
715
596
6295
7623
125
5026
1589
4717
1566
2804
6770
4181
223
1816
6104
9584
2277
5499
734
6234
1787
1486
1434
38
1735
1196
137
1342
662
847
2402
5511
1697
285
6579
3873
2638
1860
7787
1183
4041
1515
1053
3875
1359
407
6048
8649
4780
395
1985
2350
1833
131
700
3651
2465
6075
2551
24
138
1238
532
1813
4918
1439
3226
487
1577
6121
2051
1346
3126
415
4971
8427
1351
8235
8337
7687
3106
5540
4620
2170
6180
152
1793
1171
3965
1000
1815
1728
1436
6882
4098
111
4823
357
7347
3171
345
6793
1566
3358
1105
2570
372
2126
2971
9255
4152
4293
297
2958
3007
1444
5963
798
2484
662
2518
2959
2185
1862
4196
6382
4357
190
3192
1720
312
1749
3200
2044
822
12717
992
303
5819
3668
489
791
21514
1606
895
1092
2313
5267
307
153
461
1068
3889
6546
239
200
1488
598
2439
1329
218
1426
1719
4596
4438
3267
3032
2629
1752
6173
2039
1887
2496
1050
1678
3856
6860
1334
3607
2990
2019
1345
5721
3537
1429
336
2984
3390
3847
4715
4921
2953
65
4089
277
4412
2545
671
2042
3097
4065
93
632
3018
299
1424
9216
1667
727
3148
3258
6112
1099
2379
4482
2498
2225
2705
3340
1442
809
1256
1520
6722
5
747
1784
5855
901
10443
6066
3734
452
1768
6
5159
3489
932
1455
3435
3029
5312
1102
1027
1615
2547
1359
2324
1298
2480
180
2142
2015
5215
1578
3309
2423
3142
118
2564
1951
1830
6243
1373
5449
2487
4608
7494
4861
703
1111
7582
3186
1183
189
356
1941
2773
1413
2266
1516
1665
5130
2259
379
142
47
982
5181
4322
477
4037
2352
1801
1569
3701
2512
5926
3462
2425
313
1894
215
1897
2302
3585
1079
1667
2329
596
25
6276
162
2011
4610
1960
915
331
123
54
3770
3617
1628
9333
4443
1700
3304
7407
149
936
669
2028
6967
1492
3823
3252
1389
5221
6944
11781
4084
2530
1185
2933
1628
3007
2482
730
1500
4077
170
1204
2690
5349
5095
1376
2272
6044
4214
1132
10404
1770
3445
2757
2859
4031
381
1998
7831
1433
890
3788
4589
429
7709
2444
2038
1792
3460
1833
3329
2460
3921
6413
1463
327
6211
7442
8143
1502
2949
5225
2154
2687
4542
1479
117
1105
2428
1099
1531
1440
1309
122
2710
1737
6311
67
1236
4834
3617
2754
685
3955
564
1832
6183
3705
1424
1562
8127
6290
286
5037
4440
4089
4134
801
60
1288
1445
234
12266
8186
2413
4714
2291
2718
3393
2201
163
2331
2753
3506
254
9
1119
305
1504
1169
15765
2618
354
537
649
2422
3853
1254
17277
197
878
1671
1505
4500
2586
2198
2314
2350
1579
1116
5421
149
5366
805
2621
1046
2243
342
8313
2419
1983
1839
1338
4617
3485
1508
4741
1267
1296
1136
4317
991
1411
530
3112
252
3357
6448
10224
1050
94
4284
1612
2466
3925
72
1838
5866
4835
1499
273
10734
5820
2358
3120
4715
1004
826
1266
4930
10010
3247
5161
3393
2479
1916
360
230
2394
8698
265
2450
1133
5369
676
4383
4846
6882
380
525
3186
1260
3408
7826
944
2101
1915
1284
44
1622
3932
5548
1407
2633
3570
7496
101
1957
752
4683
593
2508
2327
2856
1703
683
7786
2014
2096
7225
3419
407
382
916
1356
4966
801
5404
9038
5256
187
2954
995
1541
1360
5002
7557
4263
2356
3245
1337
6143
4258
3377
136
2096
1947
1587
2373
1098
8032
4932
548
574
1402
2678
3061
837
1687
3900
1521
3113
1387
234
5188
1439
10824
20
612
109
5196
7494
175
2878
1611
792
2170
395
1251
2764
10725
1934
6031
672
453
304
2296
221
762
6080
3209
4733
7382
5722
3525
1212
4221
5429
2569
2951
4092
1325
1045
5252
834
1397
3867
6011
862
1743
10557
8177
751
5608
10450
3269
270
1496
6363
6056
785
3041
2050
2248
1389
1935
2163
221
2328
6357
9991
2150
3672
1348
3752
7491
2324
7257
4943
1360
1251
4269
3119
4555
72
5848
6076
7366
4568
827
1279
1929
2753
2532
1234
1371
1559
1560
7452
1484
3252
3806
5817
3448
259
2450
10843
5925
1315
12430
6483
1412
1972
1225
3756
2836
7087
1523
8706
10512
1394
6887
5895
244
932
8076
9620
1745
5459
7682
5531
9814
5850
1135
1434
5473
883
1745
2434
1107
7758
1418
3393
1080
1192
4267
2580
2606
5416
1699
1836
1109
3866
2429
4212
1705
1698
5690
3028
1097
2556
5187
6024
1000
192
4408
635
592
2080
14556
2953
2103
3170
1513
7958
5941
271
5436
2050
62
2051
9944
2487
2240
4615
2631
2921
1366
995
235
335
1211
5391
1606
393
3663
2214
2722
686
3240
2125
4680
629
601
233
427
2817
748
7055
1576
9273
1017
2279
1243
1046
1120
2494
57
9012
4663
2522
1804
1538
4461
1567
6948
3453
5924
7190
1392
2166
6343
1700
69
3613
2416
669
2160
1439
4355
376
6792
3810
1254
350
2711
2625
4414
3357
1692
1545
2204
10257
267
8331
6952
5247
2095
1302
10271
3218
438
2533
12097
6827
554
2488
4051
4679
7215
1139
951
1242
164
1306
2007
1573
2870
717
506
9570
1388
3960
618
3038
3146
9965
2143
3035
2382
6343
8473
8942
72
3009
814
2583
3357
2209
3130
15320
1540
3966
3836
4316
2857
2816
4706
4007
3880
4412
8131
1214
1073
6553
225
1984
4792
1305
2389
13459
5030
7767
5990
13518
3079
13864
2915
10103
8835
2986
1204
3433
4681
6316
5151
1954
389
8540
3162
5850
1300
500
1520
8
2285
2817
516
1682
5763
3770
2287
1338
732
3043
1567
3288
234
4950
1031
1368
1805
738
8656
1816
555
11003
2299
1055
5841
1590
4232
2393
4637
440
1453
1473
2677
106
10613
2178
2588
140
4083
4406
4852
2925
4681
1504
1990
1129
5249
536
1606
2696
3791
6635
1686
837
1996
4653
1292
999
2064
494
7294
2312
1129
5369
6984
6979
4746
5013
5245
190
3161
8572
383
611
329
4304
969
14610
4364
3494
547
1206
4819
3083
2787
161
351
3797
160
2051
2706
5570
4167
2313
1643
3855
2131
2265
4182
3027
3571
943
2433
7
6581
4704
10155
3143
64
1557
1760
242
2959
3152
1121
6937
2315
1943
261
6599
3770
618
3477
8092
3807
823
2419
10206
1427
2945
1088
2022
3830
214
2799
1389
3282
11389
4651
2335
3082
6723
3356
4322
5873
4406
2725
25152
7
10335
3308
2436
2184
2236
151
1970
4470
2228
456
985
5772
1645
4782
3830
4822
3401
6713
4891
782
119
1974
4919
3026
4205
2149
3873
1265
1365
1266
2182
15887
5757
41
1878
4406
1762
6156
181
500
943
1335
13877
2355
2145
513
183
6237
23
7352
6758
1043
3374
3614
3093
4
1377
218
286
3769
3005
5910
9460
1037
455
6325
3366
3136
1585
2400
1929
6171
4367
5276
10234
5181
1670
3224
4333
3585
1442
1087
1882
4814
6986
1464
4010
4814
4789
1545
3867
5938
7171
2512
3138
2773
4081
1449
2120
1473
11140
2313
2054
1622
1973
1413
5061
1589
2095
1946
7658
7185
3436
946
1327
11004
7100
7928
2406
1130
2848
2489
6978
6217
1182
1122
1475
667
3179
1914
10700
76
2042
137
1551
535
8187
3239
2722
2215
481
3516
1097
786
3032
3014
180
2594
1386
645
1068
2263
18
16066
1785
1045
2226
1222
12439
2638
7031
1337
1285
3873
1521
1610
439
355
1460
7022
4720
6387
4331
3550
1880
76
262
1359
1264
3666
2061
2323
2751
819
3795
11758
4873
6650
1416
392
362
5332
3282
868
894
838
3017
3162
1130
296
1618
1626
1076
3711
2659
1146
7670
2963
4367
1430
3619
11476
2872
3343
2111
10795
877
4104
1785
2157
5632
4110
1980
626
2708
927
49617
3376
2027
5770
1768
953
6227
1380
1777
2403
355
10376
6849
907
4459
3
1222
1372
240
8483
2207
269
3870
4180
1797
12430
1613
3886
8484
2709
9912
720
2649
2228
270
2500
3376
307
1573
976
1633
1492
127
1695
8324
1172
2245
5729
1494
1972
376
299
1872
10432
5173
4494
1286
491
941
3116
1394
247
4521
2806
2456
11449
5143
1288
2017
1708
9679
1242
3599
2643
2956
698
3253
557
2796
275
3264
2728
48
1271
3430
445
3505
218
995
3248
1626
4402
2409
2042
168
4704
16882
859
528
2241
2296
152
1475
1739
18167
2653
3610
2012
4038
9379
1283
8940
355
2861
1942
1603
317
4637
2538
1311
1438
367
4990
1192
953
9548
5740
39
284
4969
2913
1681
1120
3452
2027
272
4207
5258
5727
3878
522
2802
1416
4904
2123
1832
897
7359
1434
2638
641
777
1222
189
4796
3869
3629
340
4390
1950
2398
5111
2935
309
3643
1330
369
924
2299
845
1860
1252
1028
149
1755
7976
4880
8515
1618
494
1038
2153
3444
208
653
753
3171
1320
6461
2853
186
3858
3855
1214
5436
7668
2196
1389
